DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Netherlands,2016,37.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Netherlands,2022,32.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Norway,2007,28.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Norway,2011,23.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Norway,2016,21.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Norway,2022,14.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Poland,2007,19.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Poland,2011,19.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Poland,2016,19.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Poland,2022,20.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Portugal,2007,17.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Portugal,2011,20.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Portugal,2016,24.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Portugal,2022,25.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Romania,2007,9.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Romania,2016,10.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Romania,2022,12.3,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Serbia,2011,12.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Serbia,2016,21.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Serbia,2022,25.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Sweden,2007,31.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Sweden,2011,29.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Sweden,2016,31.7,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Sweden,2022,32.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovenia,2007,37.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovenia,2011,32.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovenia,2016,25.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovenia,2022,23.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovakia,2007,35.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovakia,2011,33.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovakia,2016,35.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Slovakia,2022,34.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Türkiye,2007,2.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Türkiye,2011,2.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,Türkiye,2022,6.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,2 languages,Percentage,Total,United Kingdom,2016,9.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Albania,2016,3.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Austria,2007,9.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Austria,2011,8.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Austria,2016,13.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Austria,2022,10.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Bosnia and Herzegovina,2016,0.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Belgium,2007,25.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Belgium,2011,20.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Belgium,2016,26.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Belgium,2022,23.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Bulgaria,2007,4.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Bulgaria,2011,2.8,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Bulgaria,2016,3.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Bulgaria,2022,2.5,u,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Switzerland,2011,32.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Switzerland,2016,36.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Cyprus,2007,8.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Cyprus,2011,8.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Cyprus,2016,7.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Cyprus,2022,9.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Czechia,2007,8.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Czechia,2011,7.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Czechia,2016,7.4,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Czechia,2022,6.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Germany,2007,8.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Germany,2011,10.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Germany,2016,10.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Germany,2022,16.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Denmark,2007,13.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Denmark,2011,24.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Denmark,2016,24.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Denmark,2022,28.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Euro area – 20 countries (from 2023),2007,8.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Euro area – 20 countries (from 2023),2011,9.1,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Euro area – 20 countries (from 2023),2016,9.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Euro area – 20 countries (from 2023),2022,14.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Estonia,2007,20.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Estonia,2011,26.3,d,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Estonia,2016,25.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Estonia,2022,33.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Greece,2007,2.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Greece,2011,3.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Greece,2016,2.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Greece,2022,3.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Spain,2007,4.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Spain,2011,4.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Spain,2016,5.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Spain,2022,5.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,European Union - 27 countries (from 2020),2007,7.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,European Union - 27 countries (from 2020),2011,8.9,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,European Union - 27 countries (from 2020),2016,8.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,European Union - 27 countries (from 2020),2022,12.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Finland,2007,38.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Finland,2011,49.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Finland,2016,44.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Finland,2022,38.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,France,2007,4.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,France,2011,4.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,France,2016,4.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,France,2022,13.1,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Croatia,2007,7.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Croatia,2016,6.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Croatia,2022,5.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Hungary,2007,1.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Hungary,2011,1.7,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Hungary,2016,2.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Hungary,2022,3.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Ireland,2011,1.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Ireland,2016,5.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Ireland,2022,7.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Iceland,2022,37.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Italy,2007,6.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Italy,2011,3.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Italy,2016,4.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Italy,2022,7.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Lithuania,2007,20.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Lithuania,2011,11.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Lithuania,2016,13.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Lithuania,2022,9.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Luxembourg,2011,72.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Luxembourg,2016,51.2,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Luxembourg,2022,54.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Latvia,2007,12.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Latvia,2011,13.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Latvia,2016,12.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Latvia,2022,16.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,North Macedonia,2016,9.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Malta,2007,22.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Malta,2011,18.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Malta,2016,16.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Malta,2022,7.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Netherlands,2011,23.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Netherlands,2016,20.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Netherlands,2022,40.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Norway,2007,46.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Norway,2011,46.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Norway,2016,43.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Norway,2022,71.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Poland,2007,4.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Poland,2011,4.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Poland,2016,2.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Poland,2022,5.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Portugal,2007,8.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Portugal,2011,11.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Portugal,2016,15.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Portugal,2022,14.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Romania,2007,1.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Romania,2016,0.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Romania,2022,1.2,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Serbia,2011,2.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Serbia,2016,20.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Serbia,2022,6.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Sweden,2007,19.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Sweden,2011,30.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Sweden,2016,19.0,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Sweden,2022,12.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovenia,2007,34.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovenia,2011,44.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovenia,2016,37.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovenia,2022,56.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovakia,2007,32.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovakia,2011,21.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovakia,2016,28.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Slovakia,2022,21.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Türkiye,2007,0.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,Türkiye,2022,1.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 64 years,3 languages or more,Percentage,Total,United Kingdom,2016,5.0,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Austria,2022,13.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Belgium,2022,23.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Bulgaria,2022,53.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Cyprus,2022,9.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Czechia,2022,24.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Germany,2022,13.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Denmark,2022,10.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Euro area – 20 countries (from 2023),2022,25.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Estonia,2022,5.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Greece,2022,32.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Spain,2022,45.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,European Union - 27 countries (from 2020),2022,27.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Finland,2022,9.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,France,2022,24.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Croatia,2022,24.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Hungary,2022,53.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Ireland,2022,37.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Iceland,2022,11.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Italy,2022,34.3,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Lithuania,2022,4.6,,
